SIRET,idGroupe,RFID,nomCroyance
37712325010813,3487627735,4228469007,Anti-ananas-sur-raclette
05466078207131,7459875960,6961491839,Anti-ananas-sur-raclette
49917554883966,3794479229,7906516214,Anti-ananas-sur-raclette
29007121912554,3038314745,3342471378,Anti-ananas-sur-raclette
81863341627805,4526121248,2617454624,Anti-légume
13484140289071,7382270602,5947094407,Anti-ananas-sur-raclette
92578022077836,6774919538,5149106096,Anti-ananas-sur-raclette
83907434907681,9483825704,3719284360,Anti-légume
63950133687266,3538927591,5991847204,Anti-légume
97619788371160,8894037471,5221654845,Anti-ananas-sur-raclette
30426192025617,6050453215,5977563653,Anti-ananas-sur-raclette
84747849229230,2548185245,8116224158,Anti-légume
50318444534242,1177570259,3728257212,Anti-légume
63950133687266,3538927591,1027537340,Anti-légume
22389614872404,4437557565,4871076277,Anti-légume
79319466934413,8236279818,8535237415,Anti-légume
79317073641194,1291576549,4349031135,Anti-légume
58903816331381,9072452886,4653995818,Anti-légume
64717768616115,7919556033,6998189649,Anti-légume
53060616902393,2954742847,8178678076,Anti-légume
83876695122502,8054020172,1623073196,Anti-légume
61145436460441,5622045506,1148206039,Anti-ananas-sur-raclette
48760293112824,2829168963,7630443805,Anti-légume
79317073641194,1291576549,3924773406,Anti-ananas-sur-raclette
13484140289071,7382270602,6850392113,Anti-légume
11514703785093,8283391142,6767940164,Anti-légume
83907434907681,9483825704,3624236119,Anti-légume
41060060164448,5480431818,3027752352,Anti-légume
49391417241429,4551123954,1174731997,Anti-ananas-sur-raclette
92578022077836,6774919538,7603541458,Anti-légume
70263465761771,2945965350,4520146741,Anti-ananas-sur-raclette
49391417241429,4551123954,1112886153,Anti-ananas-sur-raclette
49391417241429,4551123954,6314082762,Anti-ananas-sur-raclette
03791523220638,8965668535,3100802033,Anti-légume
79319466934413,7935233743,6704975681,Anti-ananas-sur-raclette
51702503153255,1083144912,2766432139,Anti-légume
41060060164448,5480431818,4041743333,Anti-ananas-sur-raclette
98329158407802,8970764836,5872115355,Anti-ananas-sur-raclette
89515745207186,4946804105,3710221256,Anti-légume
84747849229230,2548185245,5509908910,Anti-ananas-sur-raclette
22389614872404,4437557565,4238828655,Anti-légume
49391417241429,3498683433,2654150243,Anti-légume
81863341627805,4526121248,9519281642,Anti-ananas-sur-raclette
28088992559814,6723047732,2713325020,Anti-légume
37712325010813,3487627735,2674034892,Anti-légume
79317073641194,1291576549,5605085152,Anti-légume
11514703785093,8283391142,6108576849,Anti-légume
55092167093295,6793816076,4389751195,Anti-ananas-sur-raclette
84747849229230,2548185245,3532015517,Anti-légume
46800968940449,7967163462,9183833152,Anti-ananas-sur-raclette
92578022077836,3392728242,7766144069,Anti-légume
66605720133153,9049066537,9260660428,Anti-légume
32248510419942,9252043601,2019657629,Anti-légume
92578022077836,3392728242,1956769710,Anti-légume
05466078207131,7459875960,8953559029,Anti-légume
05466078207131,7459875960,2161233514,Anti-ananas-sur-raclette
84747849229230,2548185245,5341287151,Anti-légume
05466078207131,7459875960,1961774502,Anti-légume
33058399718832,5877273185,8149376728,Anti-légume
92578022077836,6774919538,7517576804,Anti-ananas-sur-raclette
35937003762553,8030289257,8364644463,Anti-ananas-sur-raclette
33058399718832,5877273185,7162897236,Anti-ananas-sur-raclette
98183300737893,7970714119,9189293641,Anti-ananas-sur-raclette
32248510419942,9252043601,4506637588,Anti-ananas-sur-raclette
96073577228654,7738358497,9535759631,Anti-ananas-sur-raclette
69511036882363,2557438769,9357353803,Anti-légume
03791523220638,8965668535,5219607168,Anti-légume
35937003762553,8358901571,9957238199,Anti-légume
80723535542121,1214418842,6639749082,Anti-légume
70263465761771,2945965350,6416824179,Anti-ananas-sur-raclette
05466078207131,7459875960,5897294506,Anti-ananas-sur-raclette
84377770359465,9596329928,2107326741,Anti-légume
14548937752788,3462875358,4349620969,Anti-légume
06993304653729,5366105887,1416422435,Anti-légume
79319466934413,7935233743,4497584989,Anti-légume
46800968940449,7967163462,4489321608,Anti-ananas-sur-raclette
48760293112824,2829168963,4975096605,Anti-légume
03363878717889,8654757824,3723807129,Anti-ananas-sur-raclette
36788219232010,2447515723,7615389831,Anti-légume
48760293112824,2829168963,4745110796,Anti-légume
05466078207131,7459875960,1256848466,Anti-légume
64026792801221,4215140589,2371192943,Anti-ananas-sur-raclette
58903816331381,9072452886,3498201443,Anti-légume
03791523220638,8965668535,3824859348,Anti-légume
49391417241429,3498683433,8709887728,Anti-légume
46800968940449,7967163462,5735840205,Anti-légume
35937003762553,8358901571,4269432041,Anti-légume
51258572017295,2740300555,6858190016,Anti-légume
36788219232010,2447515723,4968963055,Anti-légume
96073577228654,7738358497,4559322161,Anti-ananas-sur-raclette
13484140289071,7382270602,8809895977,Anti-légume
89515745207186,5664845352,1326105797,Anti-légume
50318444534242,1177570259,1583199565,Anti-légume
83907434907681,9483825704,6793005106,Anti-ananas-sur-raclette
48760293112824,2829168963,3213245375,Anti-légume
35937003762553,8030289257,1682228358,Anti-légume
51702503153255,8968339833,7038603920,Anti-légume
84747849229230,2548185245,9358815262,Anti-légume
64717768616115,7919556033,8447815614,Anti-ananas-sur-raclette
81167159265939,7999060766,7231578453,Anti-légume
32248510419942,2587949349,3523496787,Anti-ananas-sur-raclette
48760293112824,2829168963,4134692974,Anti-légume
22389614872404,4437557565,5247939270,Anti-ananas-sur-raclette
80723535542121,1214418842,1067417913,Anti-ananas-sur-raclette
55627527881308,6356963178,6702582092,Anti-légume
36788219232010,5735019659,1453839986,Anti-ananas-sur-raclette
46800968940449,7967163462,4209183083,Anti-ananas-sur-raclette
79319466934413,8236279818,9128732377,Anti-ananas-sur-raclette
89515745207186,4946804105,8228305635,Anti-légume
33058399718832,5877273185,4097149600,Anti-légume
32248510419942,9252043601,1719385048,Anti-ananas-sur-raclette
50318444534242,1177570259,8269390647,Anti-légume
80723535542121,1214418842,6725928784,Anti-ananas-sur-raclette
79319466934413,8236279818,9418718772,Anti-légume
96073577228654,7738358497,2564538851,Anti-légume
55627527881308,6356963178,9312228245,Anti-légume
98329158407802,8970764836,7371370965,Anti-ananas-sur-raclette
30426192025617,6050453215,1863042206,Anti-ananas-sur-raclette
35937003762553,8358901571,5369214288,Anti-ananas-sur-raclette
96073577228654,7738358497,8856379631,Anti-ananas-sur-raclette
98183300737893,7970714119,9264345888,Anti-légume
49391417241429,3498683433,1683251424,Anti-légume
55092167093295,6793816076,5898893562,Anti-légume
69511036882363,2557438769,3561537230,Anti-ananas-sur-raclette
64026792801221,4215140589,9784773701,Anti-légume
64717768616115,7919556033,9341229065,Anti-légume
38934376101739,3030842343,8378598139,Anti-ananas-sur-raclette
46800968940449,7967163462,4640261786,Anti-ananas-sur-raclette
03363878717889,8654757824,2459234869,Anti-légume
48760293112824,2829168963,5569284414,Anti-légume
13484140289071,7382270602,8375446907,Anti-ananas-sur-raclette
66605720133153,9049066537,1772832219,Anti-légume
36788219232010,5735019659,1605018311,Anti-ananas-sur-raclette
58903816331381,9072452886,3793593092,Anti-ananas-sur-raclette
98329158407802,8970764836,5267127231,Anti-ananas-sur-raclette
90456978427461,2369643785,3925831135,Anti-légume
96073577228654,7738358497,9909927675,Anti-légume
14548937752788,3462875358,3259537363,Anti-ananas-sur-raclette
84377770359465,9596329928,5930950953,Anti-légume
69511036882363,2557438769,4579256414,Anti-ananas-sur-raclette
33058399718832,5877273185,7008489588,Anti-ananas-sur-raclette
79319466934413,8236279818,1606074121,Anti-légume
83907434907681,9483825704,6479351162,Anti-ananas-sur-raclette
89515745207186,5664845352,9123750537,Anti-ananas-sur-raclette
58903816331381,9072452886,5755741745,Anti-ananas-sur-raclette
61145436460441,5622045506,2445908693,Anti-légume
79319466934413,8236279818,2235926241,Anti-ananas-sur-raclette
46800968940449,7967163462,6200082364,Anti-légume
84377770359465,9596329928,9317514325,Anti-légume
41060060164448,5480431818,3681276569,Anti-ananas-sur-raclette
97619788371160,8894037471,2763205086,Anti-ananas-sur-raclette
11514703785093,8283391142,3569785672,Anti-ananas-sur-raclette
81863341627805,4526121248,1926870535,Anti-ananas-sur-raclette
50318444534242,1177570259,9795023777,Anti-ananas-sur-raclette
13484140289071,7382270602,9417458219,Anti-légume
44112288376085,3431295653,3248839805,Anti-ananas-sur-raclette
61145436460441,5622045506,8764668533,Anti-ananas-sur-raclette
80723535542121,1214418842,5553353758,Anti-légume
64026792801221,4215140589,9422061501,Anti-légume
57003007362412,2020403668,9680966670,Anti-légume
70263465761771,2945965350,4241387038,Anti-ananas-sur-raclette
49391417241429,3498683433,6688753861,Anti-ananas-sur-raclette
48760293112824,2829168963,2098764067,Anti-ananas-sur-raclette
57003007362412,2020403668,9083326514,Anti-ananas-sur-raclette
05466078207131,7459875960,2255923125,Anti-légume
48760293112824,2829168963,3032886223,Anti-ananas-sur-raclette
03791523220638,8965668535,7454076339,Anti-légume
35937003762553,8876413213,4875270999,Anti-ananas-sur-raclette
31600246537342,1231672681,1828245171,Anti-ananas-sur-raclette
97619788371160,8894037471,2252675712,Anti-ananas-sur-raclette
53060616902393,2954742847,9993211049,Anti-légume
66605720133153,9049066537,2857076252,Anti-légume
35937003762553,8876413213,5815638974,Anti-légume
24818656352324,4261260447,2863116812,Anti-légume
98329158407802,8970764836,7771189817,Anti-ananas-sur-raclette
64717768616115,7919556033,7126194246,Anti-légume
03363878717889,8654757824,8901077041,Anti-légume
00525055521081,3706917257,1438221895,Anti-ananas-sur-raclette
49917554883966,3794479229,2681646390,Anti-ananas-sur-raclette
06993304653729,5366105887,4737354355,Anti-légume
98329158407802,8970764836,1022967579,Anti-ananas-sur-raclette
84747849229230,2548185245,7726857916,Anti-ananas-sur-raclette
89515745207186,4946804105,6389038741,Anti-légume
03791523220638,8965668535,3347077886,Anti-ananas-sur-raclette
63950133687266,3538927591,6147850020,Anti-légume
05466078207131,7459875960,5057548139,Anti-légume
97619788371160,8894037471,1589331943,Anti-ananas-sur-raclette
33058399718832,5877273185,3180215601,Anti-ananas-sur-raclette
98329158407802,8970764836,2423147438,Anti-légume
35937003762553,8030289257,1597847012,Anti-légume
81167159265939,7999060766,6223831393,Anti-légume
79319466934413,8236279818,1490747682,Anti-légume
55627527881308,6356963178,6137045817,Anti-ananas-sur-raclette
66605720133153,9049066537,2158492743,Anti-légume
51702503153255,8968339833,3337719773,Anti-légume
51702503153255,8968339833,5824478258,Anti-ananas-sur-raclette
55627527881308,6356963178,7113790046,Anti-ananas-sur-raclette
90456978427461,2369643785,7298133937,Anti-ananas-sur-raclette
51702503153255,8968339833,8608148121,Anti-légume
05466078207131,7459875960,2421758762,Anti-légume
03363878717889,8654757824,9157341269,Anti-ananas-sur-raclette
36788219232010,2447515723,1971054715,Anti-légume
61145436460441,5622045506,6485892730,Anti-légume
61145436460441,5622045506,9352761883,Anti-ananas-sur-raclette
83907434907681,9483825704,9373133275,Anti-légume
44112288376085,3431295653,1853020097,Anti-légume
55627527881308,6356963178,7761302098,Anti-ananas-sur-raclette
53060616902393,2954742847,9540085666,Anti-légume
79319466934413,8236279818,4558616019,Anti-légume
41060060164448,5480431818,9556990624,Anti-légume
23421169317648,3322968243,9822207023,Anti-légume
28088992559814,6723047732,3702970603,Anti-légume
79317073641194,1291576549,7056118132,Anti-ananas-sur-raclette
58903816331381,9072452886,8141301779,Anti-ananas-sur-raclette
32248510419942,2587949349,2245442852,Anti-légume
28088992559814,6723047732,4920379236,Anti-ananas-sur-raclette
22389614872404,4437557565,4394252746,Anti-ananas-sur-raclette
41060060164448,5480431818,6273658800,Anti-ananas-sur-raclette
36788219232010,5735019659,9293696071,Anti-ananas-sur-raclette
23421169317648,3322968243,2531849760,Anti-légume
35937003762553,8876413213,8284880246,Anti-ananas-sur-raclette
46800968940449,7967163462,7404270541,Anti-ananas-sur-raclette
35937003762553,8876413213,3855005685,Anti-légume
03363878717889,8654757824,5027370296,Anti-ananas-sur-raclette
32248510419942,9252043601,6056814616,Anti-ananas-sur-raclette
31600246537342,1231672681,5029392474,Anti-ananas-sur-raclette
98329158407802,8970764836,5922661509,Anti-légume
41060060164448,5480431818,1419906485,Anti-ananas-sur-raclette
23421169317648,3322968243,4340936562,Anti-légume
79319466934413,7935233743,4112446668,Anti-ananas-sur-raclette
49391417241429,3498683433,2672275189,Anti-légume
50318444534242,1177570259,7664594797,Anti-légume
63950133687266,3538927591,2862910880,Anti-légume
36788219232010,5735019659,5804086237,Anti-légume
55092167093295,6793816076,2768228988,Anti-ananas-sur-raclette
92578022077836,3392728242,7105699551,Anti-ananas-sur-raclette
89515745207186,5664845352,5018662661,Anti-légume
05466078207131,7459875960,9211326433,Anti-légume
97619788371160,8894037471,6695299326,Anti-ananas-sur-raclette
92578022077836,3392728242,1739793256,Anti-ananas-sur-raclette
51258572017295,2740300555,7279615733,Anti-légume
38934376101739,3030842343,5450587494,Anti-légume
41060060164448,5480431818,1192763888,Anti-ananas-sur-raclette
35937003762553,8358901571,3303397785,Anti-légume
37712325010813,3487627735,1243001897,Anti-ananas-sur-raclette
81863341627805,4526121248,2656400465,Anti-ananas-sur-raclette
98329158407802,8970764836,3178553344,Anti-ananas-sur-raclette
81863341627805,4526121248,2802720018,Anti-légume
98183300737893,7970714119,7409307782,Anti-ananas-sur-raclette
53749997792491,4131911466,1185377293,Anti-ananas-sur-raclette
32248510419942,2587949349,3546942702,Anti-légume
51702503153255,1083144912,9431500950,Anti-ananas-sur-raclette
69511036882363,2557438769,7126021413,Anti-légume
80723535542121,1214418842,6166837734,Anti-ananas-sur-raclette
49391417241429,3498683433,3232417312,Anti-ananas-sur-raclette
53749997792491,4131911466,5126846879,Anti-ananas-sur-raclette
70263465761771,2945965350,5370299477,Anti-légume
30426192025617,6050453215,9973115692,Anti-ananas-sur-raclette
79317073641194,1291576549,5253235137,Anti-légume
84747849229230,2548185245,2825180916,Anti-légume
92578022077836,3392728242,6806417276,Anti-ananas-sur-raclette
98183300737893,7970714119,5984609789,Anti-légume
89515745207186,5664845352,7034695635,Anti-ananas-sur-raclette
97619788371160,8894037471,7875996016,Anti-ananas-sur-raclette
61145436460441,5622045506,4933723256,Anti-légume
98183300737893,7970714119,5088761878,Anti-ananas-sur-raclette
50318444534242,1177570259,4893807633,Anti-légume
22389614872404,4437557565,9401373192,Anti-légume
70263465761771,2945965350,9438859016,Anti-légume
70263465761771,2945965350,4890369627,Anti-ananas-sur-raclette
36788219232010,2447515723,3334453956,Anti-ananas-sur-raclette
98183300737893,7970714119,8685697984,Anti-légume
64026792801221,4215140589,3556550516,Anti-ananas-sur-raclette
35937003762553,8358901571,7300021396,Anti-légume
14548937752788,3462875358,1756591861,Anti-légume
61145436460441,5622045506,8326549795,Anti-légume
31600246537342,1231672681,6609690148,Anti-ananas-sur-raclette
61145436460441,5622045506,1416278204,Anti-ananas-sur-raclette
98329158407802,8970764836,8953188534,Anti-légume
92578022077836,6774919538,7628943315,Anti-légume
14548937752788,3462875358,2882107774,Anti-légume
00525055521081,3706917257,5375756030,Anti-légume
98183300737893,7970714119,1472348571,Anti-ananas-sur-raclette
35937003762553,8358901571,1449997491,Anti-ananas-sur-raclette
31600246537342,1231672681,4472884399,Anti-ananas-sur-raclette
36788219232010,2447515723,8302545511,Anti-légume
32248510419942,9252043601,9363941131,Anti-ananas-sur-raclette
51258572017295,2740300555,1234725647,Anti-ananas-sur-raclette
32248510419942,2587949349,4403819110,Anti-légume
98329158407802,8970764836,4232711202,Anti-ananas-sur-raclette
64026792801221,4215140589,7807080424,Anti-ananas-sur-raclette
53749997792491,4131911466,5935539042,Anti-légume
98183300737893,7970714119,4757185086,Anti-légume
44112288376085,3431295653,2232427134,Anti-légume
70263465761771,2945965350,5182749897,Anti-légume
92578022077836,3392728242,5539074389,Anti-légume
29007121912554,3038314745,1297900799,Anti-ananas-sur-raclette
24818656352324,4261260447,7056369633,Anti-ananas-sur-raclette
53749997792491,4131911466,1913478451,Anti-légume
23421169317648,3322968243,5448681460,Anti-ananas-sur-raclette
35937003762553,8358901571,9022231492,Anti-ananas-sur-raclette
29007121912554,3038314745,5430568988,Anti-légume
50318444534242,1177570259,1915438547,Anti-légume
05466078207131,7459875960,1689850969,Anti-ananas-sur-raclette
37712325010813,3487627735,2374140884,Anti-légume
55092167093295,6793816076,3714617620,Anti-ananas-sur-raclette
83876695122502,8054020172,9241433625,Anti-ananas-sur-raclette
35937003762553,8358901571,4441426714,Anti-légume
64026792801221,4215140589,6633913669,Anti-légume
80723535542121,1214418842,8329459075,Anti-ananas-sur-raclette
03363878717889,8654757824,1047333069,Anti-légume
06993304653729,5366105887,5571937589,Anti-ananas-sur-raclette
32248510419942,9252043601,9467562984,Anti-ananas-sur-raclette
97619788371160,8894037471,5284122040,Anti-légume
79317073641194,1291576549,9650527490,Anti-ananas-sur-raclette
37712325010813,3487627735,5068169504,Anti-légume
69511036882363,2557438769,5739323234,Anti-légume
96073577228654,7738358497,9401097243,Anti-légume
51258572017295,2740300555,2505858111,Anti-légume
66605720133153,9049066537,6524541675,Anti-ananas-sur-raclette
50318444534242,1177570259,9378533372,Anti-légume
23421169317648,3322968243,4887321570,Anti-légume
98329158407802,8970764836,4510840319,Anti-ananas-sur-raclette
38934376101739,3030842343,2986962149,Anti-légume
98183300737893,7970714119,1433005366,Anti-légume
98183300737893,7970714119,5960168484,Anti-ananas-sur-raclette
36788219232010,2447515723,9753790213,Anti-ananas-sur-raclette
92578022077836,6774919538,7709254431,Anti-ananas-sur-raclette
33058399718832,5877273185,1438845336,Anti-légume
64026792801221,4215140589,4472167011,Anti-ananas-sur-raclette
84747849229230,2548185245,7660959457,Anti-légume
06993304653729,5366105887,6348527783,Anti-ananas-sur-raclette
35937003762553,8030289257,5012886233,Anti-légume
00525055521081,3706917257,1916307591,Anti-ananas-sur-raclette
64026792801221,4215140589,9547864307,Anti-ananas-sur-raclette
79319466934413,8236279818,6556629004,Anti-ananas-sur-raclette
46800968940449,7967163462,4050692794,Anti-ananas-sur-raclette
37712325010813,3487627735,4397746402,Anti-légume
80723535542121,1214418842,1020529614,Anti-ananas-sur-raclette
51258572017295,2740300555,1413898834,Anti-ananas-sur-raclette
32248510419942,2587949349,5870738027,Anti-ananas-sur-raclette
06993304653729,5366105887,5659400199,Anti-ananas-sur-raclette
49917554883966,3794479229,1049479406,Anti-ananas-sur-raclette
33058399718832,5877273185,4893847016,Anti-légume
31600246537342,1231672681,5683353568,Anti-légume
49391417241429,4551123954,1401905610,Anti-ananas-sur-raclette
83907434907681,9483825704,4646390065,Anti-légume
64717768616115,7919556033,6906861405,Anti-légume
23421169317648,7713134262,3082056792,Anti-ananas-sur-raclette
51258572017295,2740300555,9439540520,Anti-ananas-sur-raclette
55627527881308,6356963178,4814298985,Anti-légume
36788219232010,2447515723,9886456581,Anti-légume
79317073641194,1291576549,9252880104,Anti-ananas-sur-raclette
28088992559814,6723047732,9531598664,Anti-ananas-sur-raclette
44112288376085,3431295653,5368691548,Anti-légume
31600246537342,1231672681,8800440140,Anti-ananas-sur-raclette
55092167093295,6793816076,4847359076,Anti-légume
81167159265939,7999060766,2213982525,Anti-légume
49391417241429,4551123954,8703087152,Anti-ananas-sur-raclette
00525055521081,3706917257,7218549437,Anti-légume
61145436460441,5622045506,5897870438,Anti-légume
49917554883966,3794479229,8333230067,Anti-ananas-sur-raclette
55092167093295,6793816076,2635408971,Anti-ananas-sur-raclette
98329158407802,8970764836,7713721906,Anti-ananas-sur-raclette
32248510419942,2587949349,8952495409,Anti-légume
36788219232010,5735019659,5911167588,Anti-légume
57003007362412,2020403668,2020631192,Anti-ananas-sur-raclette
00525055521081,3706917257,1379992203,Anti-ananas-sur-raclette
22389614872404,4437557565,8628632541,Anti-légume
89515745207186,4946804105,7375076821,Anti-légume
55092167093295,6793816076,6733028891,Anti-ananas-sur-raclette
06993304653729,5366105887,3922865140,Anti-légume
29007121912554,3038314745,4271340005,Anti-ananas-sur-raclette
64026792801221,4215140589,4273329002,Anti-ananas-sur-raclette
32248510419942,9252043601,5881899560,Anti-ananas-sur-raclette
35937003762553,8876413213,6348548973,Anti-légume
79317073641194,1291576549,5601721175,Anti-ananas-sur-raclette
96073577228654,7738358497,6487599146,Anti-ananas-sur-raclette
90456978427461,2369643785,7689183141,Anti-légume
32248510419942,2587949349,6094489827,Anti-ananas-sur-raclette
50318444534242,1177570259,6684529259,Anti-légume
61145436460441,5622045506,8418691447,Anti-ananas-sur-raclette
83876695122502,8054020172,9177024328,Anti-ananas-sur-raclette
81863341627805,4526121248,2723741182,Anti-légume
92578022077836,6774919538,1044356813,Anti-ananas-sur-raclette
31600246537342,1231672681,7700775112,Anti-légume
35937003762553,8030289257,1523301147,Anti-ananas-sur-raclette
48760293112824,2829168963,4677348014,Anti-ananas-sur-raclette
51258572017295,2740300555,4610973627,Anti-légume
23421169317648,3322968243,3338109547,Anti-ananas-sur-raclette
22389614872404,4437557565,1044225697,Anti-ananas-sur-raclette
44112288376085,3431295653,4311377927,Anti-ananas-sur-raclette
24818656352324,4261260447,9252776682,Anti-ananas-sur-raclette
03791523220638,8965668535,7229297663,Anti-légume
03791523220638,8965668535,7328513976,Anti-légume
44112288376085,3431295653,3092620763,Anti-légume
32248510419942,2587949349,1354376616,Anti-ananas-sur-raclette
80903770168495,8659756853,2900807150,Anti-ananas-sur-raclette
83876695122502,8054020172,7988784120,Anti-légume
51258572017295,2740300555,1174153222,Anti-légume
50318444534242,1177570259,5876243760,Anti-ananas-sur-raclette
64717768616115,7919556033,4983628257,Anti-légume
98183300737893,7970714119,9044167199,Anti-ananas-sur-raclette
41060060164448,5480431818,2724090086,Anti-légume
70263465761771,2945965350,5244602302,Anti-légume
22389614872404,4437557565,9108274178,Anti-ananas-sur-raclette
03791523220638,8965668535,5200626239,Anti-ananas-sur-raclette
44112288376085,3431295653,5597185592,Anti-légume
92578022077836,3392728242,7716024527,Anti-ananas-sur-raclette
31600246537342,1231672681,6458987244,Anti-ananas-sur-raclette
36788219232010,2447515723,1684748843,Anti-légume
44112288376085,3431295653,9768230524,Anti-légume
46800968940449,7967163462,1034843791,Anti-ananas-sur-raclette
11514703785093,8283391142,9061785572,Anti-légume
22389614872404,4437557565,5017796933,Anti-ananas-sur-raclette
84377770359465,9596329928,7500108715,Anti-ananas-sur-raclette
03791523220638,8965668535,7188503425,Anti-légume
28088992559814,6723047732,4830416674,Anti-ananas-sur-raclette
61145436460441,5622045506,4086572222,Anti-légume
41060060164448,5480431818,8646358970,Anti-ananas-sur-raclette
11514703785093,8283391142,1155450647,Anti-ananas-sur-raclette
98329158407802,8970764836,7179438666,Anti-ananas-sur-raclette
41060060164448,5480431818,4827624694,Anti-légume
98183300737893,7970714119,3557394736,Anti-ananas-sur-raclette
58903816331381,9072452886,3994272936,Anti-ananas-sur-raclette
35937003762553,8358901571,9743149980,Anti-légume
38934376101739,3030842343,6770083349,Anti-ananas-sur-raclette
58903816331381,9072452886,5366019074,Anti-légume
63950133687266,3538927591,8760423995,Anti-légume
58903816331381,9072452886,6044521653,Anti-ananas-sur-raclette
98183300737893,7970714119,4158131071,Anti-légume
98329158407802,8970764836,8054712790,Anti-ananas-sur-raclette
89515745207186,5664845352,3269902278,Anti-légume
35937003762553,8358901571,2055479051,Anti-ananas-sur-raclette
92578022077836,6774919538,7981086053,Anti-légume
57003007362412,2020403668,2485993250,Anti-ananas-sur-raclette
41060060164448,5480431818,8865625206,Anti-légume
53749997792491,4131911466,7543799213,Anti-légume
92578022077836,6774919538,8127389243,Anti-ananas-sur-raclette
06993304653729,5366105887,5460460601,Anti-ananas-sur-raclette
23421169317648,3322968243,9128180722,Anti-ananas-sur-raclette
90456978427461,2369643785,5026000133,Anti-ananas-sur-raclette
90456978427461,2369643785,2695683000,Anti-ananas-sur-raclette
92578022077836,6774919538,9774931596,Anti-légume
22389614872404,4437557565,2222401529,Anti-légume
53060616902393,2954742847,6119143237,Anti-légume
49917554883966,3794479229,2709493836,Anti-légume
61145436460441,5622045506,8936082354,Anti-ananas-sur-raclette
84377770359465,9596329928,4914541954,Anti-ananas-sur-raclette
31600246537342,1231672681,9550544971,Anti-ananas-sur-raclette
03363878717889,8654757824,1957920867,Anti-légume
03791523220638,8965668535,1086308924,Anti-ananas-sur-raclette
96073577228654,7738358497,9626879762,Anti-ananas-sur-raclette
03791523220638,8965668535,8165703986,Anti-légume
06993304653729,5366105887,3327504665,Anti-ananas-sur-raclette
32248510419942,2587949349,3263182791,Anti-légume
55092167093295,6793816076,9869651655,Anti-ananas-sur-raclette
23421169317648,7713134262,6506209762,Anti-ananas-sur-raclette
81167159265939,7999060766,5000467225,Anti-ananas-sur-raclette
55092167093295,6793816076,3485446784,Anti-ananas-sur-raclette
84377770359465,9596329928,2183768576,Anti-légume
57003007362412,2020403668,4750606088,Anti-légume
51702503153255,1083144912,9641227256,Anti-légume
00525055521081,3706917257,1884783455,Anti-légume
84377770359465,9596329928,4340038229,Anti-légume
32248510419942,9252043601,8504262233,Anti-légume
81167159265939,7999060766,1843135067,Anti-légume
03791523220638,8965668535,2722496320,Anti-légume
90456978427461,2369643785,1761614247,Anti-ananas-sur-raclette
80723535542121,1214418842,2033048720,Anti-ananas-sur-raclette
80723535542121,1214418842,3575537423,Anti-ananas-sur-raclette
55092167093295,6793816076,4513699579,Anti-ananas-sur-raclette
53060616902393,2954742847,5832899181,Anti-ananas-sur-raclette
83907434907681,9483825704,5947422463,Anti-ananas-sur-raclette
64026792801221,4215140589,6675855106,Anti-légume
90456978427461,2369643785,3614818118,Anti-légume
36788219232010,5735019659,7599694444,Anti-ananas-sur-raclette
98183300737893,7970714119,1004024743,Anti-ananas-sur-raclette
89515745207186,4946804105,8829846367,Anti-ananas-sur-raclette
90456978427461,2369643785,9887825815,Anti-légume
58903816331381,9072452886,3266301837,Anti-légume
49917554883966,3794479229,7978942532,Anti-légume
24818656352324,4261260447,3576734788,Anti-légume
28088992559814,6723047732,1624632954,Anti-légume
53749997792491,4131911466,6857589662,Anti-légume
35937003762553,8876413213,4776930976,Anti-légume
49917554883966,3794479229,4421068440,Anti-légume
51702503153255,1083144912,4384143705,Anti-ananas-sur-raclette
80723535542121,1214418842,5211525921,Anti-ananas-sur-raclette
14548937752788,3462875358,7560332964,Anti-légume
49917554883966,3794479229,3271630991,Anti-légume
70263465761771,2945965350,7970024461,Anti-légume
13484140289071,7382270602,1762560905,Anti-légume
33058399718832,5877273185,7511951083,Anti-légume
79319466934413,8236279818,2457810847,Anti-ananas-sur-raclette
89515745207186,4946804105,2432028087,Anti-ananas-sur-raclette
35937003762553,8030289257,1207462409,Anti-légume
32248510419942,9252043601,7784244802,Anti-ananas-sur-raclette
49917554883966,3794479229,9236942547,Anti-légume
30426192025617,6050453215,3281491325,Anti-légume
53749997792491,4131911466,9324563567,Anti-légume
03363878717889,8654757824,9070921420,Anti-ananas-sur-raclette
98183300737893,7970714119,8145571159,Anti-légume
36788219232010,2447515723,3797071814,Anti-légume
81863341627805,4526121248,5922428757,Anti-légume
49917554883966,3794479229,6979064678,Anti-ananas-sur-raclette
03363878717889,8654757824,9884316000,Anti-ananas-sur-raclette
89515745207186,5664845352,1517367310,Anti-ananas-sur-raclette
38934376101739,3030842343,7700402634,Anti-légume
35937003762553,8876413213,6092834109,Anti-ananas-sur-raclette
32248510419942,9252043601,1913797595,Anti-légume
84377770359465,9596329928,3727382574,Anti-légume
31600246537342,1231672681,2413937340,Anti-légume
79319466934413,7935233743,1000863780,Anti-ananas-sur-raclette
64717768616115,7919556033,8929735339,Anti-légume
22389614872404,4437557565,6539703146,Anti-légume
36788219232010,2447515723,3790809312,Anti-ananas-sur-raclette
81863341627805,4526121248,1002648359,Anti-ananas-sur-raclette
97619788371160,8894037471,4167636066,Anti-légume
98183300737893,7970714119,6838447865,Anti-ananas-sur-raclette
